geneid	Genomic	RNA1	RNA2	H3K4me3	H3K36me3	H3K56ac	H3K27me3	H3K9me2	ATAC	Promoter_ATAC	Promoter_H3K4me3	Promoter_H3K36me3	Promoter_H3K56ac	Promoter_H3K27me3	Promoter_H3K9me2	UP_ATAC	UP_H3K4me3	UP_H3K36me3	UP_H3K56ac	UP_H3K27me3	UP_H3K9me2	DOWN_ATAC	DOWN_H3K4me3	DOWN_H3K36me3	DOWN_H3K56ac	DOWN_H3K27me3	DOWN_H3K9me2	DOWN_ATAC_cov	UP_ATAC_cov	ATAC_cov	Promoter_ATAC_cov	DOWN_Meth_cov	UP_Meth_cov	Promoter_Meth_cov	Meth_cov	DOWN_Genomic_cov	UP_Genomic_cov	Genomic_cov	Promoter_Genomic_cov	DOWN_H3K27me3_cov	UP_H3K27me3_cov	H3K27me3_cov	Promoter_H3K27me3_cov	DOWN_H3K36me3_cov	UP_H3K36me3_cov	H3K36me3_cov	Promoter_H3K36me3_cov	DOWN_H3K4me3_cov	UP_H3K4me3_cov	H3K4me3_cov	Promoter_H3K4me3_cov	DOWN_H3K56ac_cov	UP_H3K56ac_cov	H3K56ac_cov	Promoter_H3K56ac_cov	DOWN_H3K9me2_cov	UP_H3K9me2_cov	H3K9me2_cov	Promoter_H3K9me2_cov	RNA1_cov	RNA2_cov	gene_body_meth	promoter_meth	UP_meth	DOWN_meth	HAP1_promoter_del	HAP2_promoter_del	dn_ds_hap1	dn_ds_hap2	RNA_BOTH	RNA_cov_both
FAIR_006007-T1	0.133421667703324	-2.65293929453716	-2.98831819495236	0.231325546106455	-0.483209001920423	0.222392421336448	0.678071905112638	-0.222392421336448	0.613817363393341	-0.156725503687452	-0.426264754702098	-0.73039294024272	0.874469117916141	0	-1.58496250072116	NA	NA	NA	NA	NA	NA	-0.320297009308434	0.497499659470817	0.925999418556223	-0.192645077942396	-3	-0.415037499278844	4.80683958179819	NA	3.17632277264046	3.6959938131099	-3.37798821733193	NA	-3.00889528699468	-2.50233041560658	4.22881869049588	NA	4.8011586560937	4.80167602925359	0.545968369105293	NA	1.25096157353322	0.910732661902913	1.38404980679516	NA	2.66902676550963	3.34340782229781	1.68257329734758	NA	2.04614178164472	2.7311832415722	0.815575428862573	NA	1.32768736417605	1.1243281350022	0.411426245726465	NA	1.28688114778816	1.48026512205446	3.16905943595495	2.98939385648725	0.360089089880953	1.89812038598079	NA	-0.547487795302493	0	0	1.58496250072116	2.8073549220576	-2.82062874474476	3.0792266462211
FAIR_006013-T1	-0.0252372914990229	0.30688869542322	0.297219107715309	0.415037499278844	-0.404390255079336	-0.0406419844973458	-0.874469117916141	1	0.39231742277876	0.932885804141463	1.35755200461808	0.502500340529183	-1	-0.485426827170242	0.321928094887362	0.367830595845405	-0.0780025120012731	-1.28950661719499	0.120294233717712	-0.415037499278844	0.125530882083859	NA	NA	NA	NA	NA	NA	NA	5.34858044327851	3.50842865253186	3.02856915219677	NA	-8.70196643254548	-3.82079070766942	-3.10409579285979	NA	4.54790394090539	4.5552026338783	4.62585493136806	NA	1.32869424167792	1.26303440583379	0.963474123974886	NA	1.24271341358512	3.1811025507538	1.70043971814109	NA	2.97176026113059	3.20320115631661	1.9560566524124	NA	3.24416270249114	2.27798474729977	1.26903314645524	NA	0.857990601594199	0.910732661902913	0.933572638261024	6.03193351707195	5.93192871305232	-0.526068811667588	0.540568381362703	0	NA	0	0	0	0	0.302053901569264	5.98193111506214
FAIR_006031-T1	-0.0316591553280663	-0.567772739423641	-0.725984037502467	-0.247217700371019	0.0768155970508309	-0.133266530863464	-1.4594316186373	-0.432959407276106	0.00602378762777001	0.37851162325373	-0.46948528330122	0.84799690655495	-3.32192809488736	1.11547721741994	-0.736965594166206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5837597536395	3.4262647547021	NA	NA	-3.48297811261659	-3.39547230430812	NA	NA	4.84699468696557	4.28540221886225	NA	NA	1.03562390973072	0.678071905112638	NA	NA	2.76977173924945	1.57531233068744	NA	NA	2.46988597627446	1.61353165291793	NA	NA	1.8073549220576	1.16992500144231	NA	NA	1.0703893278914	0.443606651475615	3.68509550233582	3.83600776711943	-0.217356831439149	0.969626350956482	NA	NA	0	0	1.58496250072116	-1.58496250072116	-0.646878388463054	3.76055163472763
FAIR_006042-T1	0.23946593469539	-0.277801116542705	-0.642314208110443	-0.176877762084079	-0.405256478486258	-0.540568381362703	-1.36257007938471	0.736965594166206	-0.637429920615292	-0.163498732282879	-0.391190757324476	0.964376090269279	0.332575339086871	-0.192645077942396	1.11547721741994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.84197311892718	3.37295209791183	NA	NA	-4.57659331619964	-1.53546699400764	NA	NA	4.45483390689887	3.56193705962243	NA	NA	1.0496307677246	0.66902676550963	NA	NA	3.61588707391606	2.53356334821451	NA	NA	2.790772037862	2.83794324189103	NA	NA	1.31034012061215	2.24792751344359	NA	NA	1.09761079662642	0.526068811667588	6.05747081181447	5.98741893117804	0.137503523749935	0.874469117916141	NA	NA	0	0	0.584962500721156	-0.584962500721156	-0.460057662326574	6.02244487149625
FAIR_006048-T1	0.129283016944967	-2.21790503034413	-3.25481389902883	-0.53051471669878	0.434402824145774	-0.514573172829758	-1.37851162325373	-0.392317422778761	-0.362570079384708	-0.472068444315223	-0.700439718141092	-0.637429920615292	-0.415037499278844	0.321928094887362	-0.222392421336448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.74846123300404	3.30012372456901	NA	NA	-3.40051009871116	-3.32644456238196	NA	NA	5.01524777369894	4.74631276642546	NA	NA	0.815575428862573	1.15055967657538	NA	NA	2.46205231879643	2.66902676550963	NA	NA	2.04264433740849	1.85996954822103	NA	NA	1.50589092972996	1.15704371014558	NA	NA	1.35049724708413	1.16992500144231	2.93367435831632	2.81805312926799	-0.423807708906576	2.41503749927884	NA	NA	0	1	0	0.584962500721156	-2.73635946468648	2.87586374379216
FAIR_006051-T1	-0.231946728049697	-0.940128544022602	-0.767553913999628	-0.440572591385981	0.0458036896131251	-0.893084796083488	-0.584962500721156	1.87446911791614	-0.196397212803504	1.49749965947082	1.32192809488736	0.263034405833794	-3	-0.321928094887362	1.67807190511264	0.7311832415722	-2.32192809488736	1.32192809488736	0.807354922057604	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.73498052343589	3.6959938131099	3.24336442569366	NA	-5.30800629596405	-1.95993152471932	-3.11611027159651	NA	4.44890095114513	5.03121873061072	4.28169825009883	NA	0.400537929583729	1.0071955014042	0.545968369105293	NA	1.28688114778816	3.30451104180995	1.74846123300404	NA	1.31034012061215	3.36457243229586	1.95977015521147	NA	1.61353165291793	2.33913738491959	1.55581615506164	NA	0.594548549550354	1.35049724708413	1.18269229751619	5.33575805589429	5.38771039906236	-0.53051471669878	3.84130225398094	2.58496250072116	NA	0	0	1	1.58496250072116	-0.853841229011115	5.36173422747833
FAIR_006054-T1	0.133305281217099	-0.413780248618981	-0.616742395926531	0	0.0302825669360427	-0.546488352906521	-0.540568381362703	-0.408464845355358	-0.0237681659329496	0.807354922057605	0.53051471669878	0.807354922057604	-0.736965594166206	-1.58496250072116	2.32192809488736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.0408924306469	2.47248777146274	NA	NA	-3.03917693424595	-2.57904604617742	NA	NA	4.6724253419715	4.456149034648	NA	NA	1.15704371014558	1.55581615506164	NA	NA	2.88362081628567	1.51601514700366	NA	NA	2.33628338786443	1.77399632511117	NA	NA	1.40599235967584	1.08406426478847	NA	NA	1.20789285164133	1.03562390973072	4.79490150037724	4.77229494394042	0.369857515974724	1.30932805810773	NA	NA	0	0	-2.11547721741994	-1	-0.515261322272756	4.78359822215883
FAIR_006061-T1	-0.0603194692738125	0.144776626051415	0.14404224055839	0.137503523749935	-0.487549999063211	0.465122730715152	-0.559427408614019	0	0.162271428898877	1	0.241008099503795	-0.584962500721156	-0.144389909335175	1.8073549220576	2.32192809488736	0.82781902461732	0	-0.678071905112638	0	-0.415037499278844	0	0.82781902461732	0	-0.678071905112638	0	-0.415037499278844	0	4.72683121703249	4.72683121703249	3.56559717585422	4.09508049190141	-5.17007733818186	-5.17007733818186	-3.73891938758431	-2.75412843434319	4.05484847699562	4.05484847699562	4.65764000520782	3.1586601753465	0.978195629681652	0.978195629681652	1.03562390973072	0.748461233004036	1.76977173924945	1.76977173924945	2.38956681176273	0.863938450423971	2.31903981556254	2.31903981556254	2.7311832415722	1.56559717585423	2.114367024952	2.114367024952	2.15055967657538	2.07382023329167	0.650764559116902	0.650764559116902	1.08406426478847	0.411426245726465	6.85496422324151	6.81519860003505	-0.0324214776923775	0.807354922057604	-2	-2	0	1	0	0	0.144409433304903	6.83508141163828
FAIR_006076-T1	-0.121892305020511	0.870536994901736	0.832380939289784	0.128104825747686	0.122856747785534	0.514573172829758	-0.874469117916141	0.169925001442312	-0.277533975528909	-0.0901978089715785	0.584962500721156	-3.16992500144231	-3.32192809488736	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.21101219348551	2.77399632511117	NA	NA	-1.62599564332102	-4.12597543341609	NA	NA	4.66277517193778	3.61353165291793	NA	NA	0.963474123974886	0.613531652917927	NA	NA	2.90110824301451	1.77820857639809	NA	NA	2.98732086592925	1.99638874644762	NA	NA	1.85199883711245	1.35049724708413	NA	NA	1.1243281350022	0.432959407276106	5.76109174043392	5.70634316950203	1.33257533908687	2.58496250072116	NA	NA	0	1	-2	1.58496250072116	0.85145896709576	5.73371745496797
FAIR_006077-T1	0	-0.920471340291879	-1.46869619230037	0.242570303274078	0.121990524378611	-0.788495894806288	0	-0.289506617194985	0.0857298740258834	-0.700439718141092	-0.552541023028779	-1.77760757866355	-1.37851162325373	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.12267271882414	2.68706068833989	NA	NA	-2.05399440999643	-3.01211816225606	NA	NA	4.19455988602261	3.60762622084549	NA	NA	0.66902676550963	0.432959407276106	NA	NA	2.4931349223055	1.7311832415722	NA	NA	2.62760683812965	1.9560566524124	NA	NA	1.36737106564853	1.1243281350022	NA	NA	0.75702324650746	0.443606651475615	6.72130560300076	6.63585817206089	0.229481846122767	2.8073549220576	NA	NA	0	1	NA	NA	-1.19458376629612	6.67858188753083
